class_name,method_name,code_lines 
StaxWriter,startNode,47
TraxSource,configureXMLReader,14
TraxSource,createXMLReader,24
TraxSource,getXMLReader,6
TraxSource,setInputSource,3
TraxSource,setSource,9
TraxSource,setSourceAsList,8
TraxSource,setXMLReader,3
TraxSource,setXStream,8
WstxDriver,createInputFactory,5
WstxDriver,createOutputFactory,3
WstxReaderTest,createDriver,3
WstxReaderTest,createReader,4
WstxReaderTest,getSpecialCharsInJavaNamesForXml10,3
WstxReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
WstxReaderTest,testIsXXEVulnerableWithExternalParameterEntity,11
WstxReaderTest,testNonUnicodeCharacterInValue,3
WstxReaderTest,testNullCharacterInValue,3
WstxWriterTest,assertXmlProducedIs,9
WstxWriterTest,getOutputFactory,3
WstxWriterTest,getStaxDriver,3
WstxWriterTest,getXMLHeader,3
XStream11NameCoder,decodeAttribute,3
XStream11NameCoder,decodeNode,3
XStream11XmlFriendlyReplacer,decodeAttribute,3
XStream11XmlFriendlyReplacer,decodeNode,3
XStream11XmlFriendlyReplacer,unescapeName,3
XmlFriendlyNameCoder,clone,10
XmlFriendlyNameCoder,createCacheMap,3
XmlFriendlyNameCoder,decodeAttribute,3
XmlFriendlyNameCoder,decodeName,55
XmlFriendlyNameCoder,decodeNode,3
XmlFriendlyNameCoder,encodeAttribute,3
XmlFriendlyNameCoder,encodeName,52
XmlFriendlyNameCoder,encodeNode,3
XmlFriendlyNameCoder,isXmlNameChar,3
XmlFriendlyNameCoder,isXmlNameStartChar,3
XmlFriendlyNameCoder,readResolve,5
XmlFriendlyReplacer,escapeName,3
XmlFriendlyReplacer,unescapeName,3
XomDriver,createBuilder,4
XomDriver,createReader,12
XomDriver,createReader,12
XomDriver,createReader,12
XomDriver,createReader,12
XomDriver,createWriter,3
XomDriver,createWriter,3
XomDriver,getBuilder,3
XomReader,getAttribute,3
XomReader,getAttribute,3
XomReader,getAttributeCount,3
XomReader,getAttributeName,3
XomReader,getChild,3
XomReader,getChildCount,3
XomReader,getNodeName,3
XomReader,getParent,3
XomReader,getValue,13
XomReader,peekNextChild,7
XomReader,reassignCurrentElement,3
XomReaderTest,createReader,3
XomReaderTest,getSpecialCharsInJavaNamesForXml10,3
XomReaderTest,testCanReadFromElementOfLargerDocument,18
XomReaderTest,testISOControlCharactersInValue,3
XomReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,4
XomReaderTest,testIsXXEVulnerableWithExternalParameterEntity,4
XomReaderTest,testNonUnicodeCharacterInCDATA,3
XomReaderTest,testNonUnicodeCharacterInValue,3
XomReaderTest,testNullCharacterInValue,3
XomReaderTest,testSupportsFieldsWithSpecialCharsInXml11,3
XomWriter,addAttribute,3
XomWriter,createNode,8
XomWriter,setValue,3
XomWriter,top,3
XomWriterTest,createDocumentReaderFor,3
XomWriterTest,setUp,4
Xpp3DomDriver,createParser,3
Xpp3Driver,createParser,3
Xpp3ReaderTest,createReader,3
Xpp3ReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
Xpp3ReaderTest,testSupportsFieldsWithSpecialCharsInXml11,3
XppDomDriver,createParser,3
XppDomReader,getAttribute,3
XppDomReader,getAttribute,3
XppDomReader,getAttributeCount,3
XppDomReader,getAttributeName,3
XppDomReader,getChild,3
XppDomReader,getChildCount,3
XppDomReader,getNodeName,3
XppDomReader,getParent,3
XppDomReader,getValue,11
XppDomReader,peekNextChild,6
XppDomReader,reassignCurrentElement,3
XppDomReaderTest,createReader,7
XppDomReaderTest,testCanReadFromElementOfLargerDocument,19
XppDomReaderTest,testExposesAttributesKeysAndValuesByIndex,28
XppDomReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
XppDomWriter,addAttribute,3
XppDomWriter,createNode,8
XppDomWriter,getConfiguration,3
XppDomWriter,setValue,3
XppDomWriter,top,3
XppDomWriterTest,createDocumentReaderFor,3
XppDomWriterTest,setUp,4
XppDriver,createDefaultParser,6
XppDriver,createParser,3
XppReader,appendErrors,3
XppReader,close,7
XppReader,createParser,15
XppReader,getAttribute,3
XppReader,getAttribute,3
XppReader,getAttributeCount,3
XppReader,getAttributeName,3
XppReader,pullElementName,3
XppReader,pullNextEvent,22
XppReader,pullText,3
XppReaderTest,createReader,3
XppReaderTest,testIsXXEVulnerableWithExternalGeneralEntity,11
XppReaderTest,testSupportsFieldsWithSpecialCharsInXml11,6
AbstractDriver,createReader,7
AbstractDriver,createReader,7
AbstractDriver,getNameCoder,3
AttributeNameIterator,hasNext,3
AttributeNameIterator,next,3
AttributeNameIterator,remove,3
AbstractReader,decodeAttribute,3
AbstractReader,decodeNode,3
AbstractReader,encodeAttribute,3
AbstractReader,encodeNode,3
AbstractReader,getAttributeNames,3
AbstractReader,peekNextChild,3
AbstractReader,underlyingReader,3
AbstractWriter,encodeAttribute,3
AbstractWriter,encodeNode,3
AbstractWriter,startNode,3
AbstractWriter,underlyingWriter,3
AttributeNameIterator,hasNext,3
AttributeNameIterator,next,3
AttributeNameIterator,remove,3
1,unmarshal,6
2,runTest,3
3,runTest,3
DriverEndToEndTestSuite,addDriverTest,15
DriverEndToEndTestSuite,getShortName,5
DriverEndToEndTestSuite,suite,3
DriverEndToEndTestSuite,testObject,28
DriverEndToEndTestSuite,testStream,37
ExtendedHierarchicalStreamWriterHelper,startNode,3
ReaderWrapper,appendErrors,3
ReaderWrapper,close,3
ReaderWrapper,getAttribute,3
ReaderWrapper,getAttribute,3
ReaderWrapper,getAttributeCount,3
ReaderWrapper,getAttributeName,3
ReaderWrapper,getAttributeNames,3
ReaderWrapper,getLevel,3
ReaderWrapper,getNodeName,3
ReaderWrapper,getValue,3
ReaderWrapper,hasMoreChildren,3
ReaderWrapper,moveDown,3
ReaderWrapper,moveUp,3
ReaderWrapper,peekNextChild,3
ReaderWrapper,underlyingReader,3
StatefulWriter,addAttribute,14
StatefulWriter,checkClosed,5
StatefulWriter,close,8
StatefulWriter,endNode,9
StatefulWriter,flush,4
StatefulWriter,readResolve,4
StatefulWriter,setValue,9
StatefulWriter,startNode,4
StatefulWriter,startNode,4
StatefulWriter,startNodeCommon,10
StatefulWriter,state,3
StatefulWriterTest,setUp,5
StatefulWriterTest,testCanCloseInFinally,8
StatefulWriterTest,testCanCloseTwice,4
StatefulWriterTest,testCanOnlyWriteAttributesToOpenNode,23
StatefulWriterTest,testCanWriteAttributesOnlyOnce,11
StatefulWriterTest,testCanWriteValueOnlyToOpenNode,16
StatefulWriterTest,testCannotOpenNodeInValue,10
StatefulWriterTest,testCannotWriteAfterClose,33
StatefulWriterTest,testCaresAboutNestingLevelWritingAttributes,8
StatefulWriterTest,testDelegatesAllCalls,8
StatefulWriterTest,testKeepsBlance,10
WriterWrapper,addAttribute,3
WriterWrapper,close,3
WriterWrapper,endNode,3
WriterWrapper,flush,3
WriterWrapper,setValue,3
WriterWrapper,startNode,3
WriterWrapper,startNode,3
WriterWrapper,underlyingWriter,3
AbstractAttributeAliasingMapper,addAliasFor,4
AbstractAttributeAliasingMapper,readResolve,7
AbstractXmlFriendlyMapper,escapeClassName,11
AbstractXmlFriendlyMapper,escapeFieldName,15
AbstractXmlFriendlyMapper,stringFoundAt,7
AbstractXmlFriendlyMapper,unescapeClassName,11
AbstractXmlFriendlyMapper,unescapeFieldName,17
1,add,6
UnprocessedTypesSet,add,25
AnnotationMapper,addParametrizedTypes,56
AnnotationMapper,autodetectAnnotations,3
AnnotationMapper,cacheConverter,69
AnnotationMapper,defaultImplementationOf,10
AnnotationMapper,getClass,9
AnnotationMapper,getLocalConverter,6
AnnotationMapper,processAliasAnnotation,16
AnnotationMapper,processAliasTypeAnnotation,9
AnnotationMapper,processAnnotation,9
AnnotationMapper,processAnnotations,12
AnnotationMapper,processAsAttributeAnnotation,9
AnnotationMapper,processConverterAnnotations,25
AnnotationMapper,processFieldAliasAnnotation,9
AnnotationMapper,processImplicitAnnotation,32
AnnotationMapper,processLocalConverterAnnotation,12
AnnotationMapper,processOmitFieldAnnotation,9
AnnotationMapper,processTypes,50
AnnotationMapper,readObject,13
AnnotationMapper,realMember,6
AnnotationMapper,serializedClass,6
AnnotationMapper,setupMappers,9
AnnotationMapper,writeObject,8
ArrayMapper,arrayType,13
ArrayMapper,boxedTypeName,3
ArrayMapper,realClass,23
ArrayMapper,serializedClass,25
AttributeAliasingMapper,aliasForAttribute,4
AttributeAliasingMapper,attributeForAlias,4
AttributeMapper,addAttributeFor,3
AttributeMapper,addAttributeFor,3
AttributeMapper,addAttributeFor,3
AttributeMapper,addAttributeFor,5
AttributeMapper,getConverterFromAttribute,4
AttributeMapper,getConverterFromAttribute,10
AttributeMapper,getConverterFromItemType,10
AttributeMapper,getLocalConverterFromItemType,8
AttributeMapper,shouldLookForSingleValueConverter,12
CGLIBMapper,realClass,3
CGLIBMapper,serializedClass,10
CachingMapper,flushCache,3
CachingMapper,readResolve,4
CachingMapper,realClass,20
ClassAliasingMapper,addClassAlias,4
ClassAliasingMapper,addTypeAlias,4
ClassAliasingMapper,aliasIsAttribute,3
ClassAliasingMapper,itemTypeAsAttribute,3
ClassAliasingMapper,readResolve,10
ClassAliasingMapper,realClass,13
ClassAliasingMapper,serializedClass,13
DefaultClassMapperTest,setUp,4
DefaultClassMapperTest,testAppendsArraySuffixOnArrays,4
DefaultClassMapperTest,testAppendsMultipleArraySuffixesOnMultidimensionalArrays,4
DefaultClassMapperTest,testCreatesInstancesOfArrays,5
DefaultClassMapperTest,testCreatesInstancesOfMultidimensionalArrays,17
DefaultClassMapperTest,testSupportsAllPrimitiveArrayTypes,10
DefaultImplementationsMapper,addDefaultImplementation,8
DefaultImplementationsMapper,addDefaults,13
DefaultImplementationsMapper,defaultImplementationOf,7
DefaultImplementationsMapper,readResolve,7
DefaultImplementationsMapper,serializedClass,4
DefaultMapper,aliasForAttribute,3
DefaultMapper,aliasForAttribute,3
DefaultMapper,aliasForSystemAttribute,3
DefaultMapper,attributeForAlias,3
DefaultMapper,attributeForAlias,3
DefaultMapper,defaultImplementationOf,3
DefaultMapper,getConverterFromAttribute,3
DefaultMapper,getConverterFromAttribute,4
DefaultMapper,getConverterFromAttribute,3
DefaultMapper,getConverterFromItemType,3
DefaultMapper,getConverterFromItemType,3
DefaultMapper,getConverterFromItemType,4
DefaultMapper,getFieldNameForItemTypeAndName,4
DefaultMapper,getImplicitCollectionDefForFieldName,4
DefaultMapper,getItemTypeForItemFieldName,3
DefaultMapper,getLocalConverter,3
DefaultMapper,isIgnoredElement,3
DefaultMapper,isImmutableValueType,3
DefaultMapper,isReferenceable,3
DefaultMapper,lookupMapperOfType,5
DefaultMapper,lookupName,3
DefaultMapper,lookupType,3
DefaultMapper,realClass,19
DefaultMapper,realMember,3
DefaultMapper,serializedClass,3
DefaultMapper,serializedMember,3
DefaultMapper,shouldSerializeMember,3
DynamicProxyMapper,getAlias,3
DynamicProxyMapper,realClass,7
DynamicProxyMapper,serializedClass,7
DynamicProxyMapper,setAlias,3
ElementIgnoringMapper,addElementsToIgnore,3
ElementIgnoringMapper,isIgnoredElement,10
ElementIgnoringMapper,key,3
ElementIgnoringMapper,omitField,3
ElementIgnoringMapper,shouldSerializeMember,8
EnumMapper,flushCache,7
EnumMapper,getConverterFromAttribute,5
EnumMapper,getConverterFromItemType,5
EnumMapper,getLocalConverter,22
EnumMapper,isImmutableValueType,3
EnumMapper,isReferenceable,7
EnumMapper,readResolve,5
EnumMapper,serializedClass,12
FieldAliasingMapper,addFieldAlias,4
FieldAliasingMapper,addFieldsToIgnore,5
FieldAliasingMapper,getMember,9
FieldAliasingMapper,key,3
FieldAliasingMapper,omitField,5
FieldAliasingMapper,realMember,8
FieldAliasingMapper,serializedMember,8
FieldAliasingMapperTest,testAllowsIndividualFieldsToBeAliased,14
ImmutableTypesMapper,addImmutableType,3
ImmutableTypesMapper,addImmutableType,8
ImmutableTypesMapper,isImmutableValueType,7
ImmutableTypesMapper,isReferenceable,7
ImplicitCollectionMapperForClass,add,7
ImplicitCollectionMapperForClass,getFieldNameForItemTypeAndName,28
ImplicitCollectionMapperForClass,getImplicitCollectionDefByItemFieldName,13
ImplicitCollectionMapperForClass,getImplicitCollectionDefForFieldName,9
ImplicitCollectionMapperForClass,getItemTypeForItemFieldName,9
ImplicitCollectionMappingImpl,createNamedItemType,3
ImplicitCollectionMappingImpl,getFieldName,3
ImplicitCollectionMappingImpl,getItemFieldName,3
ImplicitCollectionMappingImpl,getItemType,3
ImplicitCollectionMappingImpl,getKeyFieldName,3
NamedItemType,equals,8
NamedItemType,hashCode,7
NamedItemType,isEquals,7
ImplicitCollectionMapper,add,3
ImplicitCollectionMapper,add,4
ImplicitCollectionMapper,add,49
ImplicitCollectionMapper,getFieldNameForItemTypeAndName,9
ImplicitCollectionMapper,getImplicitCollectionDefForFieldName,9
ImplicitCollectionMapper,getItemTypeForItemFieldName,8
ImplicitCollectionMapper,getMapper,16
ImplicitCollectionMapper,getOrCreateMapper,8
ImplicitCollectionMapperTest,testAllowsFieldsToBeMarkedAsImplicitCollectionsToBeAdded,5
ImplicitCollectionMapperTest,testAllowsFieldsToBeMarkedAsImplicitMapsToBeAdded,5
ImplicitCollectionMapperTest,testAllowsFieldsToBeMarkedAsNamedImplicitCollectionsToBeAdded,17
ImplicitCollectionMapperTest,testAllowsFieldsToBeMarkedBasedOnItemFieldName,18
ImplicitCollectionMapperTest,testAllowsFieldsToBeMarkedBasedOnItemType,8
ImplicitCollectionMapperTest,testDoesNotMarkFieldsAsImplicitCollectionByDefault,4
ImplicitCollectionMapperTest,testGetItemTypeForItemFieldName,7
ImplicitCollectionMapperTest,testGetKeyFieldNameForItemFieldName,7
ImplicitCollectionMapperTest,testIncludesSubClassesWhenCheckingItemType,5
ImplicitCollectionMapperTest,testIncludesSubClassesWhenCheckingItemTypeForNamedImplicitCollections,5
LambdaMapper,serializedClass,24
LocalConversionMapper,getConverterFromAttribute,5
LocalConversionMapper,getConverterFromItemType,5
LocalConversionMapper,getLocalConverter,3
LocalConversionMapper,getLocalSingleValueConverter,10
LocalConversionMapper,readResolve,4
LocalConversionMapper,registerLocalConverter,3
MapperWrapper,aliasForAttribute,3
MapperWrapper,aliasForSystemAttribute,3
MapperWrapper,attributeForAlias,3
MapperWrapper,defaultImplementationOf,3
MapperWrapper,getConverterFromAttribute,3
MapperWrapper,getConverterFromAttribute,4
MapperWrapper,getConverterFromItemType,4
MapperWrapper,getFieldNameForItemTypeAndName,4
MapperWrapper,getImplicitCollectionDefForFieldName,4
MapperWrapper,getItemTypeForItemFieldName,3
MapperWrapper,getLocalConverter,3
MapperWrapper,isIgnoredElement,3
MapperWrapper,isImmutableValueType,3
MapperWrapper,isReferenceable,3
MapperWrapper,lookupMapperOfType,5
MapperWrapper,realClass,3
MapperWrapper,realMember,3
MapperWrapper,serializedClass,3
MapperWrapper,serializedMember,3
MapperWrapper,shouldSerializeMember,3
OuterClassMapper,flushCache,3
OuterClassMapper,getInnerFieldNames,14
OuterClassMapper,realMember,18
OuterClassMapper,serializedMember,11
1,compare,3
PackageAliasingMapper,addPackageAlias,10
PackageAliasingMapper,readObject,10
PackageAliasingMapper,realClass,17
PackageAliasingMapper,serializedClass,15
PackageAliasingMapper,writeObject,3
SecurityMapper,addPermission,6
SecurityMapper,realClass,9
1,realClass,3
SecurityMapperTest,register,5
SecurityMapperTest,setUp,11
SecurityMapperTest,testAnyType,8
SecurityMapperTest,testArrayTypes,24
SecurityMapperTest,testExplicitTypes,12
SecurityMapperTest,testNamesWithRegExps,17
SecurityMapperTest,testNamesWithWildcardPatterns,28
SecurityMapperTest,testNoType,16
SecurityMapperTest,testNullType,12
SecurityMapperTest,testPrimitiveTypes,24
SystemAttributeAliasingMapper,aliasForSystemAttribute,10
XStream11XmlFriendlyMapper,mapNameFromXML,3
XStream11XmlFriendlyMapper,realClass,3
XStream11XmlFriendlyMapper,realMember,3
ValidFilenameFilter,accept,3
1,equals,14
1,getKey,3
1,getValue,3
1,hashCode,4
1,setValue,3
XmlMapEntriesIterator,hasNext,3
XmlMapEntriesIterator,next,43
XmlMapEntriesIterator,remove,7
AbstractFilePersistenceStrategy,containsKey,5
AbstractFilePersistenceStrategy,get,3
AbstractFilePersistenceStrategy,getConverterLookup,3
AbstractFilePersistenceStrategy,getFile,3
AbstractFilePersistenceStrategy,getMapper,3
AbstractFilePersistenceStrategy,isValid,3
AbstractFilePersistenceStrategy,iterator,3
AbstractFilePersistenceStrategy,put,6
AbstractFilePersistenceStrategy,readFile,18
AbstractFilePersistenceStrategy,remove,10
AbstractFilePersistenceStrategy,size,3
AbstractFilePersistenceStrategy,writeFile,15
FilePersistenceStrategy,escape,12
FilePersistenceStrategy,extractKey,25
FilePersistenceStrategy,getName,16
FilePersistenceStrategy,isValid,3
FilePersistenceStrategy,unescape,11
FilePersistenceStrategyTest,clear,13
FilePersistenceStrategyTest,setUp,7
FilePersistenceStrategyTest,tearDown,4
FilePersistenceStrategyTest,testConcatenatesXmlExtensionWhileExtractingAKey,4
FilePersistenceStrategyTest,testConcatenatesXmlExtensionWhileGettingAFilename,4
FilePersistenceStrategyTest,testContainsAllItems,11
FilePersistenceStrategyTest,testContainsKey,5
FilePersistenceStrategyTest,testDoesNotContainKey,4
FilePersistenceStrategyTest,testEscapesNonAcceptableCharacterWhileExtractingAKey,4
FilePersistenceStrategyTest,testEscapesNonAcceptableCharacterWhileGettingAFilename,4
FilePersistenceStrategyTest,testEscapesNullKeyWhileExtractingKey,4
FilePersistenceStrategyTest,testEscapesNullKeyWhileGettingAFileName,4
FilePersistenceStrategyTest,testEscapesPercentageWhileExtractingAKey,4
FilePersistenceStrategyTest,testEscapesPercentageWhileGettingAFilename,4
FilePersistenceStrategyTest,testEscapesUTF8NonAcceptableCharacterWhileExtractingAKey,4
FilePersistenceStrategyTest,testEscapesUTF8NonAcceptableCharacterWhileGettingAFilename,4
FilePersistenceStrategyTest,testGetsAFile,7
FilePersistenceStrategyTest,testGetsAnInvalidFile,5
FilePersistenceStrategyTest,testHasOneItem,5
FilePersistenceStrategyTest,testHasTwoItems,6
FilePersistenceStrategyTest,testHasZeroLength,4
FilePersistenceStrategyTest,testIsEmpty,4
FilePersistenceStrategyTest,testIsNotEmpty,5
FilePersistenceStrategyTest,testIteratesOverEntryAndChecksItsKeyWithAnotherInstance,10
FilePersistenceStrategyTest,testPutReturnsTheOldValueWhenRewritingAFile,5
FilePersistenceStrategyTest,testRemovesAWrittenFile,8
FilePersistenceStrategyTest,testRemovesAnInvalidFile,5
FilePersistenceStrategyTest,testRemovesAnItemThroughIteration,12
FilePersistenceStrategyTest,testRestoresTypeOfKey,5
FilePersistenceStrategyTest,testRewritesAFile,6
FilePersistenceStrategyTest,testRewritesASingleFile,8
FilePersistenceStrategyTest,testWritesASingleFile,6
FilePersistenceStrategyTest,testWritesTwoFiles,7
FileStreamStrategy,escape,14
FileStreamStrategy,extractKey,4
FileStreamStrategy,getName,3
FileStreamStrategy,unescape,25
FileStreamStrategyTest,clear,13
FileStreamStrategyTest,setUp,7
FileStreamStrategyTest,tearDown,4
FileStreamStrategyTest,testConcatenatesXmlExtensionWhileExtractingAKey,4
FileStreamStrategyTest,testConcatenatesXmlExtensionWhileGettingAFilename,4
FileStreamStrategyTest,testContainsAllItems,11
FileStreamStrategyTest,testContainsKey,5
FileStreamStrategyTest,testDoesNotContainKey,4
FileStreamStrategyTest,testEscapesNonAcceptableCharacterWhileExtractingAKey,4
FileStreamStrategyTest,testEscapesNonAcceptableCharacterWhileGettingAFilename,4
FileStreamStrategyTest,testEscapesNullKeyWhileExtractingKey,4
FileStreamStrategyTest,testEscapesNullKeyWhileGettingAFileName,4
FileStreamStrategyTest,testEscapesUTF8NonAcceptableCharacterWhileExtractingAKey,4
FileStreamStrategyTest,testEscapesUTF8NonAcceptableCharacterWhileGettingAFilename,4
FileStreamStrategyTest,testEscapesUnderlineWhileExtractingAKey,4
FileStreamStrategyTest,testEscapesUnderlineWhileGettingAFilename,4
FileStreamStrategyTest,testGetsAFile,7
FileStreamStrategyTest,testGetsAnInvalidFile,5
FileStreamStrategyTest,testHasOneItem,5
FileStreamStrategyTest,testHasTwoItems,6
FileStreamStrategyTest,testHasZeroLength,4
FileStreamStrategyTest,testIsEmpty,4
FileStreamStrategyTest,testIsNotEmpty,5
FileStreamStrategyTest,testIteratesOverEntryAndChecksItsKeyWithAnotherInstance,10
FileStreamStrategyTest,testPutReturnsTheOldValueWhenRewritingAFile,5
FileStreamStrategyTest,testRemovesAWrittenFile,8
FileStreamStrategyTest,testRemovesAnInvalidFile,5
FileStreamStrategyTest,testRemovesAnItemThroughIteration,12
FileStreamStrategyTest,testRewritesAFile,6
FileStreamStrategyTest,testRewritesASingleFile,8
FileStreamStrategyTest,testWritesASingleFile,6
FileStreamStrategyTest,testWritesTwoFiles,7
XmlArrayList,add,11
XmlArrayList,get,4
XmlArrayList,rangeCheck,6
XmlArrayList,remove,10
XmlArrayList,set,6
XmlArrayList,size,3
MockedStrategy,get,3
MockedStrategy,iterator,3
MockedStrategy,put,3
MockedStrategy,remove,3
MockedStrategy,size,3
XmlArrayListTest,setUp,4
XmlArrayListTest,testClearsItsObjects,7
XmlArrayListTest,testContainsASpecificValue,5
XmlArrayListTest,testContainsKey,5
XmlArrayListTest,testDoesNotContainASpecificValue,4
XmlArrayListTest,testDoesNotContainKey,4
XmlArrayListTest,testEntrySetContainsAllItems,9
XmlArrayListTest,testGetsAnObject,6
XmlArrayListTest,testGetsTheFirstObject,5
XmlArrayListTest,testGetsTheSecondObject,6
XmlArrayListTest,testHasOneItem,5
XmlArrayListTest,testHasTwoItems,6
XmlArrayListTest,testHasZeroLengthWhenInstantiated,4
XmlArrayListTest,testInsertsAnObjectInTheMiddleOfTheList,9
XmlArrayListTest,testIsEmpty,4
XmlArrayListTest,testIsNotEmpty,5
XmlArrayListTest,testIteratesOverEntryAndChecksWithAnotherInstance,9
XmlArrayListTest,testIteratesOverEntrySetContainingTwoItems,10
XmlArrayListTest,testIteratingGuaranteesItsEnumeration,8
XmlArrayListTest,testPutsAllAddsTwoItems,8
XmlArrayListTest,testRemovesAWrittenObject,6
XmlArrayListTest,testRemovesAWrittenObjectImplyingInAChangeInTheList,6
XmlArrayListTest,testRemovesAnInvalidObjectWithoutAffectingTheList,5
XmlArrayListTest,testRemovesAnItemThroughIteration,12
XmlArrayListTest,testWritesASecondObjectInAPositionHigherThanTheListsSize,10
XmlArrayListTest,testWritesASingleObject,5
XmlArrayListTest,testWritesASingleObjectInANegativePosition,9
XmlArrayListTest,testWritesASingleObjectInFirstPosition,5
XmlArrayListTest,testWritesTwoObjects,9
XmlArrayListTest,testWritesTwoObjectsGuaranteesItsEnumerationOrder,7
XmlMapEntries,isEmpty,3
XmlMapEntries,iterator,3
XmlMapEntries,size,3
XmlMap,entrySet,3
XmlMap,get,4
XmlMap,put,3
XmlMap,remove,3
XmlMap,size,3
MockedStrategy,get,3
MockedStrategy,iterator,3
MockedStrategy,put,3
MockedStrategy,remove,3
MockedStrategy,size,3
XmlMapTest,setUp,4
XmlMapTest,testClearsItsObjects,7
XmlMapTest,testContainsASpecificValue,6
XmlMapTest,testContainsKey,5
XmlMapTest,testDoesNotContainASpecificValue,4
XmlMapTest,testDoesNotContainKey,4
XmlMapTest,testEntrySetContainsAllItems,11
XmlMapTest,testGetsAnInvalidObject,5
XmlMapTest,testGetsAnObject,6
XmlMapTest,testHasOneItem,5
XmlMapTest,testHasTwoItems,6
XmlMapTest,testHasZeroLength,4
XmlMapTest,testIsEmpty,4
XmlMapTest,testIsNotEmpty,5
XmlMapTest,testIteratesOverEntryAndChecksItsKeyWithAnotherInstance,9
XmlMapTest,testIteratesOverEntryAndChecksItsValueWithAnotherInstance,9
XmlMapTest,testIteratesOverEntrySetContainingTwoItems,10
XmlMapTest,testPutReturnsTheOldValueWhenRewritingAObject,5
XmlMapTest,testPutsAllAddsTwoItems,8
XmlMapTest,testRemovesAWrittenObject,8
XmlMapTest,testRemovesAnInvalidObject,5
XmlMapTest,testRemovesAnItemThroughIteration,12
XmlMapTest,testRewritesAObject,6
XmlMapTest,testRewritesASingleObject,7
XmlMapTest,testWritesASingleObject,5
XmlMapTest,testWritesTwoObjects,7
XmlSet,add,9
XmlSet,findEmptyKey,7
XmlSet,iterator,3
XmlSet,size,3
MockedStrategy,get,3
MockedStrategy,iterator,3
MockedStrategy,put,3
MockedStrategy,remove,3
MockedStrategy,size,3
XmlSetTest,setUp,4
XmlSetTest,testClearsItsObjects,7
XmlSetTest,testContainsASpecificValue,5
XmlSetTest,testContainsKey,5
XmlSetTest,testDoesNotContainASpecificValue,4
XmlSetTest,testDoesNotContainKey,4
XmlSetTest,testEntrySetContainsAllItems,9
XmlSetTest,testGetsAnObject,6
XmlSetTest,testHasOneItem,5
XmlSetTest,testHasTwoItems,6
XmlSetTest,testHasZeroLength,4
XmlSetTest,testIsEmpty,4
XmlSetTest,testIsNotEmpty,5
XmlSetTest,testIteratesOverEntryAndChecksWithAnotherInstance,9
XmlSetTest,testIteratesOverEntrySetContainingTwoItems,10
XmlSetTest,testPutsAllAddsTwoItems,8
XmlSetTest,testRemovesAWrittenObject,8
XmlSetTest,testRemovesAnInvalidObject,5
XmlSetTest,testRemovesAnItemThroughIteration,12
XmlSetTest,testWritesASingleObject,5
XmlSetTest,testWritesTwoObjects,7
AnyTypePermission,allows,3
AnyTypePermission,equals,3
AnyTypePermission,hashCode,3
ArrayTypePermission,allows,3
ArrayTypePermission,equals,3
ArrayTypePermission,hashCode,3
CGLIBProxyTypePermission,allows,4
CGLIBProxyTypePermission,equals,3
CGLIBProxyTypePermission,hashCode,3
1,getNames,8
ExplicitTypePermission,allows,5
InterfaceTypePermission,allows,3
InterfaceTypePermission,equals,3
InterfaceTypePermission,hashCode,3
NoPermission,allows,6
NoTypePermission,allows,3
NoTypePermission,equals,3
NoTypePermission,hashCode,3
NullPermission,allows,3
PrimitiveTypePermission,allows,4
PrimitiveTypePermission,equals,3
PrimitiveTypePermission,hashCode,3
ProxyTypePermission,allows,3
ProxyTypePermission,equals,3
ProxyTypePermission,hashCode,3
RegExpTypePermission,allows,9
RegExpTypePermission,getPatterns,8
TypeHierarchyPermission,allows,5
WildcardTypePermission,getRegExpPatterns,48
CallLog,actual,3
CallLog,expect,3
CallLog,reset,4
CallLog,verify,4
DynamicSecurityManager,addPermission,9
DynamicSecurityManager,checkPermission,19
DynamicSecurityManager,getFailedPermissions,3
DynamicSecurityManager,setPermissions,11
DynamicSecurityManager,setReadOnly,3
DynamicSecurityManager,updateACC,13
TimeZoneChanger,change,3
TimeZoneChanger,reset,3
CharacterCountMetric,biggerIsBetter,3
CharacterCountMetric,run,3
CharacterCountMetric,run,12
CharacterCountMetric,toString,3
CharacterCountMetric,unit,3
DeserializationSpeedMetric,biggerIsBetter,3
DeserializationSpeedMetric,run,25
DeserializationSpeedMetric,run,19
DeserializationSpeedMetric,toString,3
DeserializationSpeedMetric,unit,3
SerializationSpeedMetric,biggerIsBetter,3
SerializationSpeedMetric,run,3
SerializationSpeedMetric,run,13
SerializationSpeedMetric,toString,3
SerializationSpeedMetric,unit,3
SizeMetric,biggerIsBetter,3
SizeMetric,run,3
SizeMetric,run,5
SizeMetric,toString,3
SizeMetric,unit,3
Five,equals,4
Five,hashCode,3
FiveBean,equals,4
FiveBean,getFive,3
FiveBean,getFour,3
FiveBean,getTwo,3
FiveBean,hashCode,3
FiveBean,isThree,3
FiveBean,setFive,3
FiveBean,setFour,3
FiveBean,setThree,3
FiveBean,setTwo,3
One,equals,3
One,hashCode,3
OneBean,equals,3
OneBean,getOne,3
OneBean,hashCode,3
OneBean,setOne,3
SerializableFive,equals,4
SerializableFive,hashCode,3
